datetime,fx_mark,fx,start_dt,end_st,fx_high,fx_low
2021-05-21 04:05:00 UTC,d,1.22304,2021-05-21 04:04:00 UTC,2021-05-21 04:06:00 UTC,1.2231,1.22304
2021-05-21 04:34:00 UTC,g,1.22345,2021-05-21 04:32:00 UTC,2021-05-21 04:38:00 UTC,1.22345,1.22342
2021-05-21 04:49:00 UTC,d,1.2232,2021-05-21 04:48:00 UTC,2021-05-21 04:50:00 UTC,1.2234,1.2232
2021-05-21 05:05:00 UTC,g,1.2237,2021-05-21 05:04:00 UTC,2021-05-21 05:06:00 UTC,1.2237,1.22361
2021-05-21 05:49:00 UTC,d,1.22318,2021-05-21 05:48:00 UTC,2021-05-21 05:50:00 UTC,1.22336,1.22318
2021-05-21 06:04:00 UTC,g,1.22396,2021-05-21 06:03:00 UTC,2021-05-21 06:07:00 UTC,1.22396,1.22374
2021-05-21 06:42:00 UTC,d,1.22223,2021-05-21 06:41:00 UTC,2021-05-21 06:44:00 UTC,1.22246,1.22223
2021-05-21 07:03:00 UTC,g,1.22348,2021-05-21 07:02:00 UTC,2021-05-21 07:04:00 UTC,1.22348,1.22284
2021-05-21 07:48:00 UTC,d,1.22097,2021-05-21 07:47:00 UTC,2021-05-21 07:49:00 UTC,1.2212,1.22097
2021-05-21 08:01:00 UTC,g,1.22196,2021-05-21 08:00:00 UTC,2021-05-21 08:02:00 UTC,1.22196,1.22154
2021-05-21 08:06:00 UTC,d,1.22126,2021-05-21 08:05:00 UTC,2021-05-21 08:07:00 UTC,1.22166,1.22126
2021-05-21 08:27:00 UTC,g,1.22217,2021-05-21 08:24:00 UTC,2021-05-21 08:30:00 UTC,1.22217,1.22191
2021-05-21 08:34:00 UTC,d,1.22161,2021-05-21 08:33:00 UTC,2021-05-21 08:35:00 UTC,1.22199,1.22161
2021-05-21 08:41:00 UTC,g,1.22244,2021-05-21 08:40:00 UTC,2021-05-21 08:42:00 UTC,1.22244,1.22212
2021-05-21 08:49:00 UTC,d,1.22177,2021-05-21 08:48:00 UTC,2021-05-21 08:50:00 UTC,1.22221,1.22177
2021-05-21 09:00:00 UTC,g,1.2225,2021-05-21 08:59:00 UTC,2021-05-21 09:02:00 UTC,1.2225,1.22234
2021-05-21 09:07:00 UTC,d,1.22196,2021-05-21 09:06:00 UTC,2021-05-21 09:08:00 UTC,1.22219,1.22196
2021-05-21 09:26:00 UTC,g,1.22307,2021-05-21 09:24:00 UTC,2021-05-21 09:27:00 UTC,1.22307,1.22279
2021-05-21 09:35:00 UTC,d,1.22251,2021-05-21 09:34:00 UTC,2021-05-21 09:38:00 UTC,1.22285,1.22251
2021-05-21 09:51:00 UTC,g,1.2233,2021-05-21 09:50:00 UTC,2021-05-21 09:54:00 UTC,1.2233,1.2229
2021-05-21 09:58:00 UTC,d,1.22248,2021-05-21 09:57:00 UTC,2021-05-21 09:59:00 UTC,1.22277,1.22248
2021-05-21 10:21:00 UTC,g,1.2238,2021-05-21 10:20:00 UTC,2021-05-21 10:22:00 UTC,1.2238,1.22338
2021-05-21 11:06:00 UTC,d,1.22139,2021-05-21 11:02:00 UTC,2021-05-21 11:08:00 UTC,1.22198,1.22139
2021-05-21 11:31:00 UTC,g,1.22215,2021-05-21 11:30:00 UTC,2021-05-21 11:32:00 UTC,1.22215,1.22183
2021-05-21 11:38:00 UTC,d,1.22115,2021-05-21 11:37:00 UTC,2021-05-21 11:40:00 UTC,1.2214,1.22115
2021-05-21 11:50:00 UTC,g,1.22158,2021-05-21 11:47:00 UTC,2021-05-21 11:51:00 UTC,1.22158,1.22131
2021-05-21 12:09:00 UTC,d,1.21782,2021-05-21 12:08:00 UTC,2021-05-21 12:12:00 UTC,1.21859,1.21782
2021-05-21 13:00:00 UTC,g,1.221,2021-05-21 12:56:00 UTC,2021-05-21 13:02:00 UTC,1.221,1.22047
2021-05-21 13:14:00 UTC,d,1.21945,2021-05-21 13:13:00 UTC,2021-05-21 13:16:00 UTC,1.21975,1.21945
2021-05-21 13:19:00 UTC,g,1.22008,2021-05-21 13:18:00 UTC,2021-05-21 13:21:00 UTC,1.22008,1.21971
2021-05-21 13:33:00 UTC,d,1.219,2021-05-21 13:32:00 UTC,2021-05-21 13:34:00 UTC,1.21937,1.219
2021-05-21 13:39:00 UTC,g,1.21964,2021-05-21 13:38:00 UTC,2021-05-21 13:43:00 UTC,1.21964,1.21939
2021-05-21 13:53:00 UTC,d,1.21752,2021-05-21 13:50:00 UTC,2021-05-21 13:56:00 UTC,1.2181,1.21752
2021-05-21 14:00:00 UTC,g,1.21867,2021-05-21 13:58:00 UTC,2021-05-21 14:01:00 UTC,1.21867,1.2181
2021-05-21 14:18:00 UTC,d,1.21711,2021-05-21 14:17:00 UTC,2021-05-21 14:22:00 UTC,1.21778,1.21711
2021-05-21 14:29:00 UTC,g,1.21818,2021-05-21 14:28:00 UTC,2021-05-21 14:30:00 UTC,1.21818,1.21783
2021-05-21 14:41:00 UTC,d,1.21704,2021-05-21 14:40:00 UTC,2021-05-21 14:42:00 UTC,1.21733,1.21704
2021-05-21 15:05:00 UTC,g,1.21908,2021-05-21 15:03:00 UTC,2021-05-21 15:07:00 UTC,1.21908,1.21882
2021-05-21 15:10:00 UTC,d,1.21866,2021-05-21 15:09:00 UTC,2021-05-21 15:11:00 UTC,1.21891,1.21866
2021-05-21 15:19:00 UTC,g,1.21909,2021-05-21 15:18:00 UTC,2021-05-21 15:20:00 UTC,1.21909,1.21881
2021-05-21 16:01:00 UTC,d,1.21742,2021-05-21 16:00:00 UTC,2021-05-21 16:02:00 UTC,1.21772,1.21742
2021-05-21 16:13:00 UTC,g,1.21786,2021-05-21 16:12:00 UTC,2021-05-21 16:15:00 UTC,1.21786,1.21756
2021-05-21 16:34:00 UTC,d,1.21721,2021-05-21 16:33:00 UTC,2021-05-21 16:35:00 UTC,1.21736,1.21721
2021-05-21 16:42:00 UTC,g,1.21756,2021-05-21 16:41:00 UTC,2021-05-21 16:46:00 UTC,1.21756,1.21743
2021-05-21 16:57:00 UTC,d,1.21607,2021-05-21 16:56:00 UTC,2021-05-21 16:59:00 UTC,1.21681,1.21607
2021-05-21 19:16:00 UTC,g,1.21852,2021-05-21 19:15:00 UTC,2021-05-21 19:17:00 UTC,1.21852,1.2184
2021-05-21 19:24:00 UTC,d,1.21832,2021-05-21 19:22:00 UTC,2021-05-21 19:26:00 UTC,1.2184,1.21832
2021-05-21 19:51:00 UTC,g,1.21871,2021-05-21 19:50:00 UTC,2021-05-21 19:52:00 UTC,1.21871,1.21856
2021-05-21 20:50:00 UTC,d,1.21782,2021-05-21 20:49:00 UTC,2021-05-21 20:52:00 UTC,1.218,1.21782
2021-05-21 20:55:00 UTC,g,1.21825,2021-05-21 20:54:00 UTC,2021-05-21 20:56:00 UTC,1.21825,1.21796
2021-05-23 21:05:00 UTC,d,1.21722,2021-05-23 21:01:00 UTC,2021-05-23 21:06:00 UTC,1.21801,1.21722
2021-05-23 22:00:00 UTC,g,1.21814,2021-05-23 21:55:00 UTC,2021-05-23 22:01:00 UTC,1.21814,1.21775
2021-05-23 22:18:00 UTC,d,1.21722,2021-05-23 22:17:00 UTC,2021-05-23 22:19:00 UTC,1.21739,1.21722
2021-05-23 23:11:00 UTC,g,1.21843,2021-05-23 23:10:00 UTC,2021-05-23 23:12:00 UTC,1.21843,1.21828
2021-05-23 23:27:00 UTC,d,1.21792,2021-05-23 23:26:00 UTC,2021-05-23 23:30:00 UTC,1.21795,1.21792
2021-05-23 23:44:00 UTC,g,1.21842,2021-05-23 23:42:00 UTC,2021-05-23 23:45:00 UTC,1.21842,1.21827
2021-05-24 00:02:00 UTC,d,1.21772,2021-05-24 00:00:00 UTC,2021-05-24 00:04:00 UTC,1.21809,1.21772
2021-05-24 00:15:00 UTC,g,1.21871,2021-05-24 00:11:00 UTC,2021-05-24 00:17:00 UTC,1.21871,1.21854
2021-05-24 00:46:00 UTC,d,1.21802,2021-05-24 00:45:00 UTC,2021-05-24 00:47:00 UTC,1.21822,1.21802
2021-05-24 00:53:00 UTC,g,1.21831,2021-05-24 00:51:00 UTC,2021-05-24 00:54:00 UTC,1.21831,1.21814
2021-05-24 01:04:00 UTC,d,1.21803,2021-05-24 01:03:00 UTC,2021-05-24 01:06:00 UTC,1.21825,1.21803
2021-05-24 01:15:00 UTC,g,1.21833,2021-05-24 01:13:00 UTC,2021-05-24 01:18:00 UTC,1.21833,1.21824
2021-05-24 01:28:00 UTC,d,1.2177,2021-05-24 01:27:00 UTC,2021-05-24 01:29:00 UTC,1.21798,1.2177
2021-05-24 01:33:00 UTC,g,1.21825,2021-05-24 01:32:00 UTC,2021-05-24 01:34:00 UTC,1.21825,1.21799
2021-05-24 01:40:00 UTC,d,1.21788,2021-05-24 01:38:00 UTC,2021-05-24 01:41:00 UTC,1.218,1.21788
2021-05-24 01:47:00 UTC,g,1.21833,2021-05-24 01:45:00 UTC,2021-05-24 01:49:00 UTC,1.21833,1.21821
2021-05-24 01:52:00 UTC,d,1.21815,2021-05-24 01:51:00 UTC,2021-05-24 01:53:00 UTC,1.21831,1.21815
2021-05-24 02:00:00 UTC,g,1.21854,2021-05-24 01:58:00 UTC,2021-05-24 02:01:00 UTC,1.21854,1.21831
2021-05-24 02:28:00 UTC,d,1.21802,2021-05-24 02:25:00 UTC,2021-05-24 02:29:00 UTC,1.21814,1.21802
2021-05-24 02:34:00 UTC,g,1.21823,2021-05-24 02:32:00 UTC,2021-05-24 02:37:00 UTC,1.21823,1.2181
2021-05-24 02:48:00 UTC,d,1.21785,2021-05-24 02:47:00 UTC,2021-05-24 02:49:00 UTC,1.21795,1.21785
2021-05-24 02:56:00 UTC,g,1.21811,2021-05-24 02:55:00 UTC,2021-05-24 02:57:00 UTC,1.21811,1.21773
2021-05-24 03:10:00 UTC,d,1.2175,2021-05-24 03:09:00 UTC,2021-05-24 03:13:00 UTC,1.21773,1.2175
2021-05-24 03:34:00 UTC,g,1.21805,2021-05-24 03:33:00 UTC,2021-05-24 03:35:00 UTC,1.21805,1.21794
2021-05-24 03:41:00 UTC,d,1.21786,2021-05-24 03:40:00 UTC,2021-05-24 03:42:00 UTC,1.21801,1.21786
2021-05-24 04:06:00 UTC,g,1.21833,2021-05-24 04:03:00 UTC,2021-05-24 04:07:00 UTC,1.21833,1.21825
2021-05-24 04:41:00 UTC,d,1.21791,2021-05-24 04:39:00 UTC,2021-05-24 04:42:00 UTC,1.21798,1.21791
2021-05-24 04:51:00 UTC,g,1.21807,2021-05-24 04:50:00 UTC,2021-05-24 04:52:00 UTC,1.21807,1.218
2021-05-24 04:58:00 UTC,d,1.2179,2021-05-24 04:57:00 UTC,2021-05-24 05:00:00 UTC,1.21799,1.2179
2021-05-24 06:55:00 UTC,g,1.21953,2021-05-24 06:54:00 UTC,2021-05-24 06:56:00 UTC,1.21953,1.21928
2021-05-24 07:02:00 UTC,d,1.21889,2021-05-24 07:00:00 UTC,2021-05-24 07:03:00 UTC,1.21928,1.21889
2021-05-24 07:07:00 UTC,g,1.21967,2021-05-24 07:06:00 UTC,2021-05-24 07:08:00 UTC,1.21967,1.21935
2021-05-24 07:13:00 UTC,d,1.21917,2021-05-24 07:12:00 UTC,2021-05-24 07:14:00 UTC,1.21952,1.21917
2021-05-24 07:19:00 UTC,g,1.21975,2021-05-24 07:18:00 UTC,2021-05-24 07:20:00 UTC,1.21975,1.21944
2021-05-24 07:25:00 UTC,d,1.21902,2021-05-24 07:24:00 UTC,2021-05-24 07:26:00 UTC,1.21946,1.21902
2021-05-24 07:31:00 UTC,g,1.21982,2021-05-24 07:30:00 UTC,2021-05-24 07:33:00 UTC,1.21982,1.21959
2021-05-24 07:38:00 UTC,d,1.21947,2021-05-24 07:37:00 UTC,2021-05-24 07:40:00 UTC,1.21976,1.21947
2021-05-24 08:25:00 UTC,g,1.22042,2021-05-24 08:22:00 UTC,2021-05-24 08:26:00 UTC,1.22042,1.22014
2021-05-24 08:38:00 UTC,d,1.21749,2021-05-24 08:37:00 UTC,2021-05-24 08:40:00 UTC,1.21873,1.21749
2021-05-24 09:10:00 UTC,g,1.22018,2021-05-24 09:09:00 UTC,2021-05-24 09:12:00 UTC,1.22018,1.21993
2021-05-24 09:34:00 UTC,d,1.21964,2021-05-24 09:33:00 UTC,2021-05-24 09:38:00 UTC,1.21995,1.21964
2021-05-24 10:17:00 UTC,g,1.2218,2021-05-24 10:15:00 UTC,2021-05-24 10:18:00 UTC,1.2218,1.22153
2021-05-24 10:37:00 UTC,d,1.22111,2021-05-24 10:30:00 UTC,2021-05-24 10:38:00 UTC,1.2212,1.22111
2021-05-24 10:47:00 UTC,g,1.22192,2021-05-24 10:45:00 UTC,2021-05-24 10:50:00 UTC,1.22192,1.22165
2021-05-24 11:29:00 UTC,d,1.22049,2021-05-24 11:26:00 UTC,2021-05-24 11:30:00 UTC,1.22068,1.22049
2021-05-24 11:47:00 UTC,g,1.22131,2021-05-24 11:46:00 UTC,2021-05-24 11:49:00 UTC,1.22131,1.22104
2021-05-24 11:54:00 UTC,d,1.2205,2021-05-24 11:53:00 UTC,2021-05-24 11:57:00 UTC,1.22072,1.2205
2021-05-24 12:10:00 UTC,g,1.22161,2021-05-24 12:09:00 UTC,2021-05-24 12:12:00 UTC,1.22161,1.22124
2021-05-24 12:26:00 UTC,d,1.22083,2021-05-24 12:24:00 UTC,2021-05-24 12:27:00 UTC,1.22108,1.22083
2021-05-24 12:37:00 UTC,g,1.22137,2021-05-24 12:36:00 UTC,2021-05-24 12:38:00 UTC,1.22137,1.22111
2021-05-24 12:45:00 UTC,d,1.22067,2021-05-24 12:44:00 UTC,2021-05-24 12:47:00 UTC,1.22086,1.22067
2021-05-24 13:01:00 UTC,g,1.22126,2021-05-24 13:00:00 UTC,2021-05-24 13:02:00 UTC,1.22126,1.22095
2021-05-24 13:13:00 UTC,d,1.22033,2021-05-24 13:12:00 UTC,2021-05-24 13:14:00 UTC,1.2208,1.22033
2021-05-24 13:28:00 UTC,g,1.22176,2021-05-24 13:27:00 UTC,2021-05-24 13:30:00 UTC,1.22176,1.22121
2021-05-24 13:33:00 UTC,d,1.2209,2021-05-24 13:32:00 UTC,2021-05-24 13:35:00 UTC,1.22127,1.2209
2021-05-24 13:42:00 UTC,g,1.22221,2021-05-24 13:41:00 UTC,2021-05-24 13:44:00 UTC,1.22221,1.22178
2021-05-24 13:47:00 UTC,d,1.22153,2021-05-24 13:46:00 UTC,2021-05-24 13:48:00 UTC,1.22187,1.22153
2021-05-24 14:22:00 UTC,g,1.22298,2021-05-24 14:18:00 UTC,2021-05-24 14:24:00 UTC,1.22298,1.22256
2021-05-24 14:41:00 UTC,d,1.22176,2021-05-24 14:40:00 UTC,2021-05-24 14:42:00 UTC,1.22228,1.22176
2021-05-24 14:47:00 UTC,g,1.22267,2021-05-24 14:44:00 UTC,2021-05-24 14:48:00 UTC,1.22267,1.22242
2021-05-24 14:57:00 UTC,d,1.22136,2021-05-24 14:56:00 UTC,2021-05-24 14:58:00 UTC,1.22181,1.22136
2021-05-24 15:07:00 UTC,g,1.22241,2021-05-24 15:05:00 UTC,2021-05-24 15:08:00 UTC,1.22241,1.22212
2021-05-24 15:57:00 UTC,d,1.22072,2021-05-24 15:56:00 UTC,2021-05-24 15:59:00 UTC,1.22103,1.22072
2021-05-24 16:14:00 UTC,g,1.22131,2021-05-24 16:13:00 UTC,2021-05-24 16:16:00 UTC,1.22131,1.22106
2021-05-24 16:29:00 UTC,d,1.22045,2021-05-24 16:28:00 UTC,2021-05-24 16:30:00 UTC,1.22061,1.22045
2021-05-24 16:59:00 UTC,g,1.22152,2021-05-24 16:58:00 UTC,2021-05-24 17:00:00 UTC,1.22152,1.22137
2021-05-24 17:10:00 UTC,d,1.22056,2021-05-24 17:09:00 UTC,2021-05-24 17:11:00 UTC,1.22079,1.22056
2021-05-24 17:49:00 UTC,g,1.22177,2021-05-24 17:47:00 UTC,2021-05-24 17:51:00 UTC,1.22177,1.22172
2021-05-24 18:42:00 UTC,d,1.22102,2021-05-24 18:39:00 UTC,2021-05-24 18:45:00 UTC,1.22121,1.22102
2021-05-24 19:22:00 UTC,g,1.22171,2021-05-24 19:19:00 UTC,2021-05-24 19:23:00 UTC,1.22171,1.22157
2021-05-24 19:27:00 UTC,d,1.22133,2021-05-24 19:26:00 UTC,2021-05-24 19:29:00 UTC,1.22154,1.22133
2021-05-24 19:45:00 UTC,g,1.22173,2021-05-24 19:43:00 UTC,2021-05-24 19:47:00 UTC,1.22173,1.22158
2021-05-24 19:51:00 UTC,d,1.22151,2021-05-24 19:50:00 UTC,2021-05-24 19:52:00 UTC,1.22169,1.22151
2021-05-24 20:08:00 UTC,g,1.2218,2021-05-24 20:07:00 UTC,2021-05-24 20:10:00 UTC,1.2218,1.22173
2021-05-24 20:29:00 UTC,d,1.22141,2021-05-24 20:25:00 UTC,2021-05-24 20:31:00 UTC,1.22148,1.22141
2021-05-24 21:00:00 UTC,g,1.22172,2021-05-24 20:57:00 UTC,2021-05-24 21:01:00 UTC,1.22172,1.22153
2021-05-24 23:19:00 UTC,d,1.22125,2021-05-24 23:12:00 UTC,2021-05-24 23:21:00 UTC,1.22141,1.22125
2021-05-24 23:52:00 UTC,g,1.2215,2021-05-24 23:51:00 UTC,2021-05-24 23:54:00 UTC,1.2215,1.22144
2021-05-25 00:03:00 UTC,d,1.22113,2021-05-25 00:02:00 UTC,2021-05-25 00:06:00 UTC,1.22136,1.22113
2021-05-25 00:20:00 UTC,g,1.22191,2021-05-25 00:19:00 UTC,2021-05-25 00:21:00 UTC,1.22191,1.22167
2021-05-25 00:26:00 UTC,d,1.22138,2021-05-25 00:25:00 UTC,2021-05-25 00:27:00 UTC,1.22157,1.22138
2021-05-25 00:45:00 UTC,g,1.2219,2021-05-25 00:44:00 UTC,2021-05-25 00:46:00 UTC,1.2219,1.22175
2021-05-25 00:51:00 UTC,d,1.22173,2021-05-25 00:50:00 UTC,2021-05-25 00:52:00 UTC,1.22192,1.22173
2021-05-25 01:19:00 UTC,g,1.22281,2021-05-25 01:18:00 UTC,2021-05-25 01:20:00 UTC,1.22281,1.22244
2021-05-25 02:05:00 UTC,d,1.22228,2021-05-25 02:04:00 UTC,2021-05-25 02:09:00 UTC,1.22248,1.22228
2021-05-25 02:24:00 UTC,g,1.22268,2021-05-25 02:23:00 UTC,2021-05-25 02:26:00 UTC,1.22268,1.22252
2021-05-25 02:56:00 UTC,d,1.22238,2021-05-25 02:55:00 UTC,2021-05-25 02:57:00 UTC,1.22253,1.22238
2021-05-25 03:41:00 UTC,g,1.22287,2021-05-25 03:40:00 UTC,2021-05-25 03:42:00 UTC,1.22287,1.22268
2021-05-25 03:49:00 UTC,d,1.22253,2021-05-25 03:48:00 UTC,2021-05-25 03:50:00 UTC,1.22262,1.22253
2021-05-25 04:17:00 UTC,g,1.22313,2021-05-25 04:16:00 UTC,2021-05-25 04:19:00 UTC,1.22313,1.22285
2021-05-25 04:36:00 UTC,d,1.22271,2021-05-25 04:29:00 UTC,2021-05-25 04:40:00 UTC,1.22273,1.22271
2021-05-25 04:53:00 UTC,g,1.22302,2021-05-25 04:52:00 UTC,2021-05-25 04:55:00 UTC,1.22302,1.22292
2021-05-25 06:01:00 UTC,d,1.22202,2021-05-25 06:00:00 UTC,2021-05-25 06:03:00 UTC,1.2225,1.22202
2021-05-25 06:45:00 UTC,g,1.22531,2021-05-25 06:44:00 UTC,2021-05-25 06:46:00 UTC,1.22531,1.22471
2021-05-25 06:56:00 UTC,d,1.22422,2021-05-25 06:55:00 UTC,2021-05-25 06:57:00 UTC,1.22468,1.22422
2021-05-25 07:29:00 UTC,g,1.22622,2021-05-25 07:28:00 UTC,2021-05-25 07:30:00 UTC,1.22622,1.22564
2021-05-25 07:37:00 UTC,d,1.22532,2021-05-25 07:36:00 UTC,2021-05-25 07:38:00 UTC,1.2258,1.22532
2021-05-25 07:53:00 UTC,g,1.22607,2021-05-25 07:52:00 UTC,2021-05-25 07:54:00 UTC,1.22607,1.22565
2021-05-25 08:02:00 UTC,d,1.22529,2021-05-25 08:01:00 UTC,2021-05-25 08:03:00 UTC,1.22569,1.22529
2021-05-25 08:06:00 UTC,g,1.22617,2021-05-25 08:05:00 UTC,2021-05-25 08:07:00 UTC,1.22617,1.22584
2021-05-25 08:22:00 UTC,d,1.22439,2021-05-25 08:21:00 UTC,2021-05-25 08:23:00 UTC,1.22494,1.22439
2021-05-25 08:27:00 UTC,g,1.2253,2021-05-25 08:25:00 UTC,2021-05-25 08:28:00 UTC,1.2253,1.22492
2021-05-25 08:34:00 UTC,d,1.22456,2021-05-25 08:33:00 UTC,2021-05-25 08:37:00 UTC,1.22486,1.22456
2021-05-25 08:47:00 UTC,g,1.22583,2021-05-25 08:46:00 UTC,2021-05-25 08:48:00 UTC,1.22583,1.22541
2021-05-25 08:54:00 UTC,d,1.22518,2021-05-25 08:52:00 UTC,2021-05-25 08:55:00 UTC,1.22551,1.22518
2021-05-25 09:06:00 UTC,g,1.22618,2021-05-25 09:03:00 UTC,2021-05-25 09:07:00 UTC,1.22618,1.22591
2021-05-25 09:33:00 UTC,d,1.22533,2021-05-25 09:32:00 UTC,2021-05-25 09:35:00 UTC,1.2257,1.22533
2021-05-25 09:45:00 UTC,g,1.22587,2021-05-25 09:44:00 UTC,2021-05-25 09:46:00 UTC,1.22587,1.22546
2021-05-25 09:54:00 UTC,d,1.22526,2021-05-25 09:53:00 UTC,2021-05-25 09:55:00 UTC,1.22548,1.22526
2021-05-25 10:00:00 UTC,g,1.22557,2021-05-25 09:59:00 UTC,2021-05-25 10:02:00 UTC,1.22557,1.22529
2021-05-25 10:06:00 UTC,d,1.22511,2021-05-25 10:05:00 UTC,2021-05-25 10:09:00 UTC,1.22542,1.22511
2021-05-25 10:24:00 UTC,g,1.22585,2021-05-25 10:22:00 UTC,2021-05-25 10:25:00 UTC,1.22585,1.22564
2021-05-25 10:42:00 UTC,d,1.22478,2021-05-25 10:39:00 UTC,2021-05-25 10:43:00 UTC,1.22498,1.22478
2021-05-25 10:48:00 UTC,g,1.22538,2021-05-25 10:47:00 UTC,2021-05-25 10:49:00 UTC,1.22538,1.22518
2021-05-25 11:05:00 UTC,d,1.22461,2021-05-25 11:04:00 UTC,2021-05-25 11:06:00 UTC,1.22512,1.22461
2021-05-25 11:27:00 UTC,g,1.22575,2021-05-25 11:26:00 UTC,2021-05-25 11:29:00 UTC,1.22575,1.2254
2021-05-25 11:36:00 UTC,d,1.22524,2021-05-25 11:33:00 UTC,2021-05-25 11:37:00 UTC,1.22546,1.22524
2021-05-25 11:55:00 UTC,g,1.22606,2021-05-25 11:54:00 UTC,2021-05-25 11:57:00 UTC,1.22606,1.22571
2021-05-25 12:01:00 UTC,d,1.22554,2021-05-25 12:00:00 UTC,2021-05-25 12:02:00 UTC,1.22581,1.22554
2021-05-25 12:15:00 UTC,g,1.22664,2021-05-25 12:14:00 UTC,2021-05-25 12:16:00 UTC,1.22664,1.22631
2021-05-25 12:36:00 UTC,d,1.22545,2021-05-25 12:35:00 UTC,2021-05-25 12:38:00 UTC,1.22586,1.22545
2021-05-25 12:43:00 UTC,g,1.22595,2021-05-25 12:42:00 UTC,2021-05-25 12:45:00 UTC,1.22595,1.22578
2021-05-25 12:52:00 UTC,d,1.225,2021-05-25 12:49:00 UTC,2021-05-25 12:53:00 UTC,1.22557,1.225
2021-05-25 13:15:00 UTC,g,1.22569,2021-05-25 13:14:00 UTC,2021-05-25 13:17:00 UTC,1.22569,1.22534
2021-05-25 13:35:00 UTC,d,1.22408,2021-05-25 13:34:00 UTC,2021-05-25 13:36:00 UTC,1.22445,1.22408
2021-05-25 13:45:00 UTC,g,1.22559,2021-05-25 13:44:00 UTC,2021-05-25 13:46:00 UTC,1.22559,1.22519
2021-05-25 14:00:00 UTC,d,1.22428,2021-05-25 13:59:00 UTC,2021-05-25 14:02:00 UTC,1.22458,1.22428
2021-05-25 14:07:00 UTC,g,1.2253,2021-05-25 14:04:00 UTC,2021-05-25 14:08:00 UTC,1.2253,1.22491
2021-05-25 14:13:00 UTC,d,1.22443,2021-05-25 14:12:00 UTC,2021-05-25 14:14:00 UTC,1.22471,1.22443
2021-05-25 14:29:00 UTC,g,1.22527,2021-05-25 14:28:00 UTC,2021-05-25 14:31:00 UTC,1.22527,1.225
2021-05-25 14:42:00 UTC,d,1.22471,2021-05-25 14:40:00 UTC,2021-05-25 14:43:00 UTC,1.22495,1.22471
2021-05-25 14:49:00 UTC,g,1.2254,2021-05-25 14:48:00 UTC,2021-05-25 14:50:00 UTC,1.2254,1.225
2021-05-25 14:57:00 UTC,d,1.22404,2021-05-25 14:55:00 UTC,2021-05-25 14:58:00 UTC,1.22451,1.22404
2021-05-25 15:02:00 UTC,g,1.22487,2021-05-25 15:01:00 UTC,2021-05-25 15:03:00 UTC,1.22487,1.22459
2021-05-25 15:27:00 UTC,d,1.22342,2021-05-25 15:26:00 UTC,2021-05-25 15:30:00 UTC,1.22379,1.22342
2021-05-25 15:49:00 UTC,g,1.22418,2021-05-25 15:48:00 UTC,2021-05-25 15:51:00 UTC,1.22418,1.22394
2021-05-25 16:06:00 UTC,d,1.22263,2021-05-25 16:05:00 UTC,2021-05-25 16:08:00 UTC,1.22305,1.22263
2021-05-25 16:21:00 UTC,g,1.22341,2021-05-25 16:20:00 UTC,2021-05-25 16:23:00 UTC,1.22341,1.22325
2021-05-25 16:26:00 UTC,d,1.22316,2021-05-25 16:25:00 UTC,2021-05-25 16:27:00 UTC,1.2234,1.22316
2021-05-25 16:36:00 UTC,g,1.22381,2021-05-25 16:35:00 UTC,2021-05-25 16:37:00 UTC,1.22381,1.22361
2021-05-25 16:49:00 UTC,d,1.22317,2021-05-25 16:47:00 UTC,2021-05-25 16:50:00 UTC,1.22347,1.22317
2021-05-25 17:10:00 UTC,g,1.22409,2021-05-25 17:09:00 UTC,2021-05-25 17:12:00 UTC,1.22409,1.22397
2021-05-25 17:15:00 UTC,d,1.22378,2021-05-25 17:14:00 UTC,2021-05-25 17:16:00 UTC,1.22396,1.22378
2021-05-25 17:46:00 UTC,g,1.22497,2021-05-25 17:45:00 UTC,2021-05-25 17:47:00 UTC,1.22497,1.22477
2021-05-25 17:56:00 UTC,d,1.22461,2021-05-25 17:55:00 UTC,2021-05-25 17:59:00 UTC,1.22479,1.22461
2021-05-25 18:02:00 UTC,g,1.22498,2021-05-25 18:01:00 UTC,2021-05-25 18:04:00 UTC,1.22498,1.22475
2021-05-25 18:08:00 UTC,d,1.22462,2021-05-25 18:06:00 UTC,2021-05-25 18:11:00 UTC,1.22482,1.22462
2021-05-25 18:43:00 UTC,g,1.22569,2021-05-25 18:42:00 UTC,2021-05-25 18:45:00 UTC,1.22569,1.22541
2021-05-25 19:03:00 UTC,d,1.22512,2021-05-25 19:01:00 UTC,2021-05-25 19:04:00 UTC,1.2253,1.22512
2021-05-25 19:10:00 UTC,g,1.22543,2021-05-25 19:09:00 UTC,2021-05-25 19:13:00 UTC,1.22543,1.22518
2021-05-25 20:02:00 UTC,d,1.22457,2021-05-25 20:00:00 UTC,2021-05-25 20:05:00 UTC,1.22467,1.22457
2021-05-25 20:35:00 UTC,g,1.22489,2021-05-25 20:33:00 UTC,2021-05-25 20:36:00 UTC,1.22489,1.2248
2021-05-25 20:51:00 UTC,d,1.22475,2021-05-25 20:49:00 UTC,2021-05-25 20:53:00 UTC,1.22484,1.22475
2021-05-25 21:03:00 UTC,g,1.22567,2021-05-25 21:02:00 UTC,2021-05-25 21:04:00 UTC,1.22567,1.22499
2021-05-25 21:37:00 UTC,d,1.22477,2021-05-25 21:32:00 UTC,2021-05-25 21:39:00 UTC,1.22488,1.22477
